timestamp_utc,node_id,site,subsite,exposure,environment,latitude,longitude,no2_high_met_one_ug_m3,pm2_5_high_met_one_ug_m3
2026-01-30T05:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,28.7,4.0
2026-01-30T05:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,30.0,4.0
2026-01-30T05:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.3,4.0
2026-01-30T06:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,27.1,5.0
2026-01-30T06:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,25.7,5.0
2026-01-30T06:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,27.6,5.0
2026-01-30T06:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.3,5.0
2026-01-30T07:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.7,4.0
2026-01-30T07:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.6,4.0
2026-01-30T07:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.6,4.0
2026-01-30T07:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.9,4.0
2026-01-30T08:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,30.4,6.0
2026-01-30T08:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,33.0,6.0
2026-01-30T08:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,30.9,6.0
2026-01-30T08:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,26.9,6.0
2026-01-30T09:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,30.3,7.0
2026-01-30T09:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,28.4,7.0
2026-01-30T09:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,31.7,7.0
2026-01-30T09:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.0,7.0
2026-01-30T10:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,35.7,10.0
2026-01-30T10:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,33.1,10.0
2026-01-30T10:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,31.6,10.0
2026-01-30T10:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,37.6,10.0
2026-01-30T11:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,31.8,6.0
2026-01-30T11:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,32.6,6.0
2026-01-30T11:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.8,6.0
2026-01-30T11:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.3,6.0
2026-01-30T12:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.0,3.0
2026-01-30T12:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.0,3.0
2026-01-30T12:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.6,3.0
2026-01-30T12:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.2,3.0
2026-01-30T13:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.0,4.0
2026-01-30T13:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.7,4.0
2026-01-30T13:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.1,4.0
2026-01-30T13:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.1,4.0
2026-01-30T14:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,9.0
2026-01-30T14:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.9,9.0
2026-01-30T14:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.0,9.0
2026-01-30T14:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.8,9.0
2026-01-30T15:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.1,10.0
2026-01-30T15:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.6,10.0
2026-01-30T15:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,24.7,10.0
2026-01-30T15:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.1,10.0
2026-01-30T16:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,25.9,15.0
2026-01-30T16:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.4,15.0
2026-01-30T16:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.5,15.0
2026-01-30T16:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.8,15.0
2026-01-30T17:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.0,9.0
2026-01-30T17:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.0,9.0
2026-01-30T17:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.5,9.0
2026-01-30T17:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.8,9.0
2026-01-30T18:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.5,8.0
2026-01-30T18:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.6,8.0
2026-01-30T18:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.8,8.0
2026-01-30T18:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,8.0
2026-01-30T19:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.5,6.0
2026-01-30T19:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.1,6.0
2026-01-30T19:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.4,6.0
2026-01-30T19:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.7,6.0
2026-01-30T20:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.7,7.0
2026-01-30T20:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.5,7.0
2026-01-30T20:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.2,7.0
2026-01-30T20:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.1,7.0
2026-01-30T21:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.1,5.0
2026-01-30T21:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,5.0
2026-01-30T21:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.0,5.0
2026-01-30T21:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,21.2,5.0
2026-01-30T22:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.8,5.0
2026-01-30T22:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.3,5.0
2026-01-30T22:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,43.8,5.0
2026-01-30T22:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,37.6,5.0
2026-01-30T23:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,33.3,6.0
2026-01-30T23:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.4,6.0
2026-01-30T23:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,35.1,6.0
2026-01-30T23:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.2,6.0
2026-01-31T00:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.5,6.0
2026-01-31T00:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.4,6.0
2026-01-31T00:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,27.3,6.0
2026-01-31T00:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.3,6.0
2026-01-31T01:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.6,6.0
2026-01-31T01:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.6,6.0
2026-01-31T01:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.1,6.0
2026-01-31T01:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.9,6.0
2026-01-31T02:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.2,7.0
2026-01-31T02:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.6,7.0
2026-01-31T02:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.1,7.0
2026-01-31T02:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.1,7.0
2026-01-31T03:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.6,5.0
2026-01-31T03:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.5,5.0
2026-01-31T03:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.0,5.0
2026-01-31T03:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.2,5.0
2026-01-31T04:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.2,8.0
2026-01-31T04:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.5,8.0
2026-01-31T04:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.6,8.0
2026-01-31T04:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,6.7,8.0
2026-01-31T05:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,7.3,9.0
2026-01-31T05:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.8,9.0
2026-01-31T05:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.8,9.0
2026-01-31T05:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,8.3,9.0
2026-01-31T06:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.8,6.0
2026-01-31T06:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.9,6.0
2026-01-31T06:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.4,6.0
2026-01-31T06:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.6,6.0
2026-01-31T07:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.7,6.0
2026-01-31T07:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.3,6.0
2026-01-31T07:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.7,6.0
2026-01-31T07:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.4,6.0
2026-01-31T08:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.9,4.0
2026-01-31T08:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.1,4.0
2026-01-31T08:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.3,4.0
2026-01-31T08:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,28.3,4.0
2026-01-31T09:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.8,6.0
2026-01-31T09:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.6,6.0
2026-01-31T09:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.0,6.0
2026-01-31T09:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.9,6.0
2026-01-31T10:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.2,7.0
2026-01-31T10:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.8,7.0
2026-01-31T10:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.4,7.0
2026-01-31T10:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,21.3,7.0
2026-01-31T11:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.0,6.0
2026-01-31T11:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.5,6.0
2026-01-31T11:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,25.7,6.0
2026-01-31T11:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.8,6.0
2026-01-31T12:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.2,5.0
2026-01-31T12:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.5,5.0
2026-01-31T12:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.3,5.0
2026-01-31T12:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.2,5.0
2026-01-31T13:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,16.4,5.0
2026-01-31T13:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.5,5.0
2026-01-31T13:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.6,5.0
2026-01-31T13:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.0,5.0
2026-01-31T14:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,11.1,8.0
2026-01-31T14:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.0,8.0
2026-01-31T14:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.0,8.0
2026-01-31T14:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,9.3,8.0
2026-01-31T15:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.0,9.0
2026-01-31T15:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,13.9,9.0
2026-01-31T15:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,12.7,9.0
2026-01-31T15:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,10.0,9.0
2026-01-31T16:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,15.9,10.0
2026-01-31T16:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.9,10.0
2026-01-31T16:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,39.4,10.0
2026-01-31T16:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,29.3,10.0
2026-01-31T17:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.9,8.0
2026-01-31T17:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.9,8.0
2026-01-31T17:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.3,8.0
2026-01-31T17:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.6,8.0
2026-01-31T18:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,20.7,6.0
2026-01-31T18:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.7,6.0
2026-01-31T18:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,18.1,6.0
2026-01-31T18:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,17.9,6.0
2026-01-31T19:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,14.2,7.0
2026-01-31T19:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,22.3,7.0
2026-01-31T19:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,32.5,7.0
2026-01-31T19:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,23.3,7.0
2026-01-31T20:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,35.7,7.0
2026-01-31T20:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,39.1,7.0
2026-01-31T20:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,40.2,7.0
2026-01-31T20:45:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,37.7,7.0
2026-01-31T21:00:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,39.5,4.0
2026-01-31T21:15:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,36.2,4.0
2026-01-31T21:30:00Z,node_TH7_KEMP,King Edward Memorial Park,Glamis Road and A1203,Outdoor,Roadside - Urban Traffic,51.509477,-0.050541,19.3,4.0
